4755,55,0,1,0
4775,55,0,1,0
4795,54,0,1,0
4815,52,0,1,0
4835,49,0,1,0
4855,47,0,1,0
4875,48,0,1,0
4895,45,0,1,0
4915,43,0,1,0
4935,43,0,1,0
4955,43,0,1,0
4975,40,0,1,0
4995,38,0,1,0
5015,39,0,1,0
5035,41,0,1,0
5055,41,0,1,0
5075,40,0,1,0
5095,40,0,1,0
5115,40,0,1,0
5135,40,0,1,0
5155,41,0,1,0
5175,41,0,1,0
5195,42,0,1,0
5215,41,0,1,0
5235,43,0,1,0
5255,43,0,1,0
5275,44,0,1,0
5295,46,0,1,0
5315,46,0,1,0
5335,48,0,1,0
5355,48,0,1,0
5375,48,0,1,0
5395,47,0,1,0
5415,48,0,1,0
5435,48,0,1,0
5455,49,0,1,0
5475,46,0,1,0
5495,45,0,1,0
5515,44,0,1,0
5535,41,0,1,0
5555,43,0,1,0
5575,48,0,1,0
5595,47,0,1,0
5615,42,0,1,0
5635,40,0,1,0
5655,43,0,1,0
5675,40,0,1,0
5695,42,0,1,0
5715,42,0,1,0
5735,42,0,1,0
5755,42,0,1,0
5775,44,0,1,0
5795,42,0,1,0
5815,47,0,1,0
5835,45,0,1,0
5855,48,0,1,0
5875,47,0,1,0
5895,48,0,1,0
5915,47,0,1,0
5935,47,0,1,0
5955,48,0,1,0
5975,45,0,1,0
5995,47,0,1,0
6015,46,0,1,0
6035,45,0,1,0
6055,46,0,1,0
6075,45,0,1,0
6095,43,0,1,0
6115,42,0,1,0
6135,42,0,1,0
6155,42,0,1,0
6175,42,0,1,0
6195,42,0,1,0
6215,42,0,1,0
6235,41,0,1,0
6255,43,0,1,0
6275,48,0,1,0
6295,48,0,1,0
6315,52,0,1,0
6335,48,0,1,0
6355,46,0,1,0
6375,49,0,1,0
6395,46,0,1,0
6415,46,0,1,0
6435,45,0,1,0
6455,48,0,1,0
6475,47,0,1,0
6495,49,0,1,0
6515,51,0,1,0
6535,53,0,1,0
6555,53,0,1,0
6575,55,0,1,0
6595,55,0,1,0
6615,57,0,1,0
6635,56,0,1,0
6655,53,0,1,0
6675,52,0,1,0
6695,52,0,1,0
6715,49,0,1,0
6735,47,0,1,0
6755,43,0,1,0
6775,43,0,1,0
6795,41,0,1,0
6815,41,0,1,0
6835,42,0,1,0
6855,43,0,1,0
6875,40,0,1,0
6895,38,0,1,0
6915,40,0,1,0
6935,41,0,1,0
6955,41,0,1,0
6975,41,0,1,0
6995,41,0,1,0
7015,40,0,1,0
7035,39,0,1,0
7055,37,0,1,0
7075,40,0,1,0
7095,41,0,1,0
7115,41,0,1,0
7135,42,0,1,0
7155,43,0,1,0
7175,45,0,1,0
7195,45,0,1,0
7215,46,0,1,0
7235,48,0,1,0
7255,48,0,1,0
7275,48,0,1,0
7295,48,0,1,0
7315,48,0,1,0
7335,44,0,1,0
7355,40,0,1,0
7375,36,0,1,0
7395,36,0,1,0
7415,36,0,1,0
7435,39,0,1,0
7455,43,0,1,0
7475,45,0,1,0
7495,50,0,1,0
7515,49,0,1,0
7535,55,0,1,0
7555,55,0,1,0
7575,60,0,1,0
7595,63,0,1,0
7615,63,0,1,0
7635,63,0,1,0
7655,70,1,0,0
7675,73,1,0,0
7695,75,1,0,0
7715,76,1,0,0
7735,68,1,0,0
7755,67,1,0,0
7775,66,1,0,0
7795,61,0,1,0
7815,62,0,1,0
7835,61,0,1,0
7855,60,0,1,0
7875,57,0,1,0
7895,56,0,1,0
7915,54,0,1,0
7935,52,0,1,0
7955,50,0,1,0
7975,46,0,1,0
7995,42,0,1,0
8015,38,0,1,0
8035,36,0,1,0
8055,34,0,1,0
8075,33,0,1,0
8095,35,0,1,0
8115,37,0,1,0
8135,38,0,1,0
8155,38,0,1,0
8175,39,0,1,0
8195,39,0,1,0
8215,41,0,1,0
8235,41,0,1,0
8255,42,0,1,0
8275,42,0,1,0
8295,40,0,1,0
8315,38,0,1,0
8335,34,0,1,0
8355,31,0,1,0
8375,31,0,1,0
8395,32,0,1,0
8415,35,0,1,0
8435,37,0,1,0
8455,43,0,1,0
8475,52,0,1,0
8495,58,0,1,0
8515,65,1,0,0
8535,68,1,0,0
8555,67,1,0,0
8575,64,1,1,0
8595,60,0,1,0
8615,56,0,1,0
8635,53,0,1,0
8655,51,0,1,0
8675,48,0,1,0
8695,45,0,1,0
8715,43,0,1,0
8735,40,0,1,0
8755,37,0,1,0
8775,37,0,1,0
8795,39,0,1,0
8815,40,0,1,0
8835,44,0,1,0
8855,49,0,1,0
8875,49,0,1,0
8895,49,0,1,0
8915,53,0,1,0
8935,57,0,1,0
8955,57,0,1,0
8975,61,0,1,0
8995,60,0,1,0
9015,58,0,1,0
9035,59,0,1,0
9055,57,0,1,0
9075,56,0,1,0
9095,60,0,1,0
9115,60,0,1,0
9135,60,0,1,0
9155,62,0,1,0
9175,63,0,1,0
9195,65,1,0,0
9215,67,1,0,0
9235,67,1,0,0
9255,62,0,1,0
9275,57,0,1,0
9295,50,0,1,0
9315,45,0,1,0
9335,42,0,1,0
9355,37,0,1,0
9375,38,0,1,0
9395,39,0,1,0
9415,39,0,1,0
9435,39,0,1,0
9455,42,0,1,0
9475,42,0,1,0
9495,43,0,1,0
9515,48,0,1,0
9535,47,0,1,0
9555,48,0,1,0
9575,48,0,1,0
9595,49,0,1,0
9615,48,0,1,0
9635,45,0,1,0
9655,45,0,1,0
9675,50,0,1,0
9695,51,0,1,0
9715,52,0,1,0
9735,53,0,1,0
9755,52,0,1,0
9775,54,0,1,0
9795,50,0,1,0
9815,52,0,1,0
9835,52,0,1,0
9855,50,0,1,0
9875,49,0,1,0
9895,51,0,1,0
9915,50,0,1,0
9935,49,0,1,0
9955,51,0,1,0
9975,50,0,1,0
9995,50,0,1,0
10015,46,0,1,0
10035,48,0,1,0
10055,52,0,1,0
10075,55,0,1,0
10095,58,0,1,0
10115,58,0,1,0
10135,57,0,1,0
10155,60,0,1,0
10175,59,0,1,0
10195,49,0,1,0
10215,52,0,1,0
10235,52,0,1,0
10255,48,0,1,0
10275,46,0,1,0
10295,48,0,1,0
10315,46,0,1,0
10335,46,0,1,0
10355,44,0,1,0
10375,48,0,1,0
10395,49,0,1,0
10415,45,0,1,0
10435,46,0,1,0
10455,48,0,1,0
10475,56,0,1,0
10495,65,1,0,0
10515,69,1,0,0
10535,65,1,0,0
10555,63,0,1,0
10575,57,0,1,0
10595,56,0,1,0
10615,53,0,1,0
10635,47,0,1,0
10655,47,0,1,0
10675,45,0,1,0
10695,46,0,1,0
10715,43,0,1,0
10735,43,0,1,0
10755,44,0,1,0
10775,43,0,1,0
10795,38,0,1,0
10815,39,0,1,0
10835,44,0,1,0
10855,45,0,1,0
10875,46,0,1,0
10895,47,0,1,0
10915,52,0,1,0
10935,52,0,1,0
10955,53,0,1,0
10975,53,0,1,0
10995,53,0,1,0
11015,52,0,1,0
11035,50,0,1,0
11055,49,0,1,0
11075,54,0,1,0
11095,54,0,1,0
11115,54,0,1,0
11135,56,0,1,0
11155,56,0,1,0
11175,59,0,1,0
11195,61,0,1,0
11215,61,0,1,0
11235,56,0,1,0
11255,51,0,1,0
11275,48,0,1,0
11295,45,0,1,0
11315,42,0,1,0
11335,37,0,1,0
11355,37,0,1,0
11375,37,0,1,0
11395,36,0,1,0
11415,35,0,1,0
11435,37,0,1,0
11455,37,0,1,0
11475,39,0,1,0
11495,43,0,1,0
11515,47,0,1,0
11535,51,0,1,0
11555,52,0,1,0
11575,53,0,1,0
11595,55,0,1,0
11615,53,0,1,0
11635,52,0,1,0
11655,55,0,1,0
11675,53,0,1,0
11695,53,0,1,0
11715,53,0,1,0
11735,51,0,1,0
11755,54,0,1,0
11775,54,0,1,0
11795,53,0,1,0
11815,55,0,1,0
11835,55,0,1,0
11855,56,0,1,0
11875,60,0,1,0
11895,60,0,1,0
11915,60,0,1,0
11935,56,0,1,0
11955,52,0,1,0
11975,47,0,1,0
11995,42,0,1,0
12015,42,0,1,0
12035,42,0,1,0
12055,42,0,1,0
12075,41,0,1,0
12095,43,0,1,0
12115,41,0,1,0
12135,43,0,1,0
12155,48,0,1,0
12175,47,0,1,0
12195,47,0,1,0
12215,47,0,1,0
12235,48,0,1,0
12255,47,0,1,0
12275,45,0,1,0
12295,45,0,1,0
12315,50,0,1,0
12335,51,0,1,0
12355,52,0,1,0
12375,53,0,1,0
12395,52,0,1,0
12415,54,0,1,0
12435,50,0,1,0
12455,52,0,1,0
12475,52,0,1,0
12495,50,0,1,0
12515,49,0,1,0
12535,51,0,1,0
12555,50,0,1,0
12575,49,0,1,0
12595,51,0,1,0
12615,50,0,1,0
12635,50,0,1,0
12655,46,0,1,0
12675,48,0,1,0
12695,52,0,1,0
12715,55,0,1,0
12735,58,0,1,0
12755,58,0,1,0
12775,57,0,1,0
12795,60,0,1,0
12815,59,0,1,0
12835,49,0,1,0
12855,52,0,1,0
12875,52,0,1,0
12895,49,0,1,0
12915,48,0,1,0
12935,53,0,1,0
12955,52,0,1,0
12975,54,0,1,0
12995,51,0,1,0
13015,53,0,1,0
13035,53,0,1,0
13055,45,0,1,0
13075,47,0,1,0
13095,47,0,1,0
13115,48,0,1,0
13135,46,0,1,0
13155,48,0,1,0
13175,46,0,1,0
13195,46,0,1,0
13215,44,0,1,0
13235,48,0,1,0
13255,49,0,1,0
13275,45,0,1,0
13295,44,0,1,0
13315,48,0,1,0
13335,56,0,1,0
13355,65,1,0,0
13375,69,1,0,0
13395,65,1,0,0
13415,63,0,1,0
13435,57,0,1,0
13455,56,0,1,0
13475,53,0,1,0
13495,47,0,1,0
13515,47,0,1,0
13535,45,0,1,0
13555,46,0,1,0
13575,43,0,1,0
13595,43,0,1,0
13615,44,0,1,0
13635,43,0,1,0
13655,38,0,1,0
13675,39,0,1,0
13695,44,0,1,0
13715,45,0,1,0
13735,46,0,1,0
13755,48,0,1,0
13775,55,0,1,0
13795,56,0,1,0
13815,58,0,1,0
13835,60,0,1,0
13855,61,0,1,0
13875,59,0,1,0
13895,56,0,1,0
13915,54,0,1,0
13935,57,0,1,0
13955,56,0,1,0
13975,55,0,1,0
13995,55,0,1,0
14015,53,0,1,0
14035,54,0,1,0
14055,54,0,1,0
14075,52,0,1,0
14095,45,0,1,0
14115,43,0,1,0
14135,47,0,1,0
14155,47,0,1,0
14175,47,0,1,0
14195,45,0,1,0
14215,43,0,1,0
14235,42,0,1,0
14255,45,0,1,0
14275,43,0,1,0
14295,39,0,1,0
14315,42,0,1,0
14335,44,0,1,0
14355,41,0,1,0
14375,42,0,1,0
14395,46,0,1,0
14415,48,0,1,0
14435,50,0,1,0
14455,52,0,1,0
14475,50,0,1,0
14495,47,0,1,0
14515,44,0,1,0
14535,45,0,1,0
14555,48,0,1,0
14575,48,0,1,0
14595,50,0,1,0
14615,50,0,1,0
14635,52,0,1,0
14655,55,0,1,0
14675,56,0,1,0
14695,60,0,1,0
14715,57,0,1,0
14735,57,0,1,0
14755,57,0,1,0
14775,59,0,1,0
14795,57,0,1,0
14815,55,0,1,0
14835,52,0,1,0
14855,53,0,1,0
14875,55,0,1,0
14895,51,0,1,0
14915,52,0,1,0
14935,47,0,1,0
14955,46,0,1,0
14975,48,0,1,0
14995,47,0,1,0
15015,43,0,1,0
15035,48,0,1,0
15055,51,0,1,0
15075,54,0,1,0
15095,56,0,1,0
15115,59,0,1,0
15135,59,0,1,0
15155,57,0,1,0
15175,61,0,1,0
15195,60,0,1,0
15215,57,0,1,0
15235,57,0,1,0
15255,55,0,1,0
15275,50,0,1,0
15295,48,0,1,0
15315,46,0,1,0
15335,47,0,1,0
15355,46,0,1,0
15375,47,0,1,0
15395,49,0,1,0
15415,46,0,1,0
15435,45,0,1,0
15455,47,0,1,0
15475,47,0,1,0
15495,47,0,1,0
15515,45,0,1,0
15535,43,0,1,0
15555,42,0,1,0
15575,45,0,1,0
15595,43,0,1,0
15615,39,0,1,0
15635,42,0,1,0
15655,44,0,1,0
15675,41,0,1,0
15695,44,0,1,0
15715,45,0,1,0
15735,48,0,1,0
15755,51,0,1,0
15775,54,0,1,0
15795,56,0,1,0
15815,55,0,1,0
15835,52,0,1,0
15855,53,0,1,0
15875,55,0,1,0
15895,53,0,1,0
15915,53,0,1,0
15935,50,0,1,0
15955,49,0,1,0
15975,48,0,1,0
15995,46,0,1,0
16015,45,0,1,0
16035,42,0,1,0
16055,42,0,1,0
16075,41,0,1,0
16095,44,0,1,0
16115,49,0,1,0
16135,49,0,1,0
16155,49,0,1,0
16175,55,0,1,0
16195,60,0,1,0
16215,60,0,1,0
16235,65,1,0,0
16255,66,1,0,0
16275,66,1,0,0
16295,64,1,1,0
16315,61,0,1,0
16335,57,0,1,0
16355,60,0,1,0
16375,60,0,1,0
16395,56,0,1,0
16415,57,0,1,0
16435,54,0,1,0
16455,54,0,1,0
16475,55,0,1,0
16495,54,0,1,0
16515,48,0,1,0
16535,44,0,1,0
16555,47,0,1,0
16575,47,0,1,0
16595,47,0,1,0
16615,45,0,1,0
16635,43,0,1,0
16655,42,0,1,0
16675,45,0,1,0
16695,43,0,1,0
16715,39,0,1,0
16735,42,0,1,0
16755,44,0,1,0
16775,41,0,1,0
16795,42,0,1,0
16815,46,0,1,0
16835,48,0,1,0
16855,50,0,1,0
16875,52,0,1,0
16895,50,0,1,0
16915,47,0,1,0
16935,44,0,1,0
16955,45,0,1,0
16975,48,0,1,0
16995,48,0,1,0
17015,50,0,1,0
17035,50,0,1,0
17055,52,0,1,0
17075,55,0,1,0
17095,56,0,1,0
17115,60,0,1,0
17135,57,0,1,0
17155,57,0,1,0
17175,57,0,1,0
17195,59,0,1,0
17215,57,0,1,0
17235,55,0,1,0
17255,52,0,1,0
17275,53,0,1,0
17295,56,0,1,0
17315,53,0,1,0
17335,56,0,1,0
17355,52,0,1,0
17375,51,0,1,0
17395,54,0,1,0
17415,51,0,1,0
17435,48,0,1,0
17455,51,0,1,0
17475,51,0,1,0
17495,49,0,1,0
17515,49,0,1,0
17535,46,0,1,0
17555,44,0,1,0
17575,42,0,1,0
17595,42,0,1,0
17615,43,0,1,0
17635,45,0,1,0
17655,48,0,1,0
17675,50,0,1,0
17695,49,0,1,0
17715,50,0,1,0
17735,50,0,1,0
17755,53,0,1,0
17775,57,0,1,0
17795,57,0,1,0
17815,57,0,1,0
17835,56,0,1,0
17855,56,0,1,0
17875,56,0,1,0
17895,52,0,1,0
17915,50,0,1,0
17935,46,0,1,0
17955,47,0,1,0
17975,43,0,1,0
17995,42,0,1,0
18015,43,0,1,0
18035,46,0,1,0
18055,48,0,1,0
18075,49,0,1,0
18095,53,0,1,0
18115,49,0,1,0
18135,47,0,1,0
18155,52,0,1,0
18175,55,0,1,0
18195,52,0,1,0
18215,55,0,1,0
18235,53,0,1,0
18255,53,0,1,0
18275,55,0,1,0
18295,55,0,1,0
18315,52,0,1,0
18335,54,0,1,0
18355,56,0,1,0
18375,54,0,1,0
18395,56,0,1,0
18415,52,0,1,0
18435,51,0,1,0
18455,51,0,1,0
18475,49,0,1,0
18495,43,0,1,0
18515,42,0,1,0
18535,44,0,1,0
18555,48,0,1,0
18575,48,0,1,0
18595,52,0,1,0
18615,61,0,1,0
18635,68,1,0,0
18655,71,1,0,0
18675,70,1,0,0
18695,67,1,0,0
18715,63,0,1,0
18735,63,0,1,0
18755,59,0,1,0
18775,52,0,1,0
18795,52,0,1,0
18815,52,0,1,0
18835,48,0,1,0
18855,46,0,1,0
18875,43,0,1,0
18895,36,0,1,0
18915,38,0,1,0
18935,38,0,1,0
18955,39,0,1,0
18975,44,0,1,0
18995,45,0,1,0
19015,46,0,1,0
19035,47,0,1,0
19055,52,0,1,0
19075,52,0,1,0
19095,53,0,1,0
19115,53,0,1,0
19135,53,0,1,0
19155,52,0,1,0
19175,50,0,1,0
19195,49,0,1,0
19215,54,0,1,0
19235,54,0,1,0
19255,53,0,1,0
19275,54,0,1,0
19295,54,0,1,0
19315,55,0,1,0
19335,56,0,1,0
19355,55,0,1,0
19375,50,0,1,0
19395,46,0,1,0
19415,45,0,1,0
19435,47,0,1,0
19455,48,0,1,0
19475,48,0,1,0
19495,49,0,1,0
19515,51,0,1,0
19535,52,0,1,0
19555,51,0,1,0
19575,54,0,1,0
19595,54,0,1,0
19615,55,0,1,0
19635,52,0,1,0
19655,51,0,1,0
19675,53,0,1,0
19695,51,0,1,0
19715,50,0,1,0
19735,49,0,1,0
19755,45,0,1,0
19775,43,0,1,0
19795,46,0,1,0
19815,45,0,1,0
19835,47,0,1,0
19855,53,0,1,0
19875,53,0,1,0
19895,48,0,1,0
19915,48,0,1,0
19935,44,0,1,0
19955,45,0,1,0
19975,46,0,1,0
19995,45,0,1,0
20015,47,0,1,0
20035,49,0,1,0
20055,49,0,1,0
20075,51,0,1,0
20095,51,0,1,0
20115,47,0,1,0
20135,47,0,1,0
20155,46,0,1,0
20175,44,0,1,0
20195,43,0,1,0
20215,45,0,1,0
20235,48,0,1,0
20255,50,0,1,0
20275,48,0,1,0
20295,51,0,1,0
20315,50,0,1,0
20335,50,0,1,0
20355,47,0,1,0
20375,47,0,1,0
20395,48,0,1,0
20415,50,0,1,0
20435,52,0,1,0
20455,51,0,1,0
20475,50,0,1,0
20495,55,0,1,0
20515,55,0,1,0
20535,49,0,1,0
20555,51,0,1,0
20575,53,0,1,0
20595,53,0,1,0
20615,60,0,1,0
20635,63,0,1,0
20655,57,0,1,0
20675,54,0,1,0
20695,48,0,1,0
20715,49,0,1,0
20735,50,0,1,0
20755,46,0,1,0
20775,49,0,1,0
20795,48,0,1,0
20815,48,0,1,0
20835,48,0,1,0
20855,52,0,1,0
20875,51,0,1,0
20895,53,0,1,0
20915,51,0,1,0
20935,50,0,1,0
20955,46,0,1,0
20975,48,0,1,0
20995,49,0,1,0
21015,51,0,1,0
21035,57,0,1,0
21055,59,0,1,0
21075,61,0,1,0
21095,60,0,1,0
21115,60,0,1,0
21135,59,0,1,0
21155,54,0,1,0
21175,54,0,1,0
21195,55,0,1,0
21215,52,0,1,0
21235,51,0,1,0
21255,49,0,1,0
21275,49,0,1,0
21295,48,0,1,0
21315,46,0,1,0
21335,42,0,1,0
21355,41,0,1,0
21375,47,0,1,0
21395,53,0,1,0
21415,53,0,1,0
21435,48,0,1,0
21455,48,0,1,0
21475,42,0,1,0
21495,42,0,1,0
21515,42,0,1,0
21535,39,0,1,0
21555,40,0,1,0
21575,43,0,1,0
21595,44,0,1,0
21615,47,0,1,0
21635,48,0,1,0
21655,46,0,1,0
21675,48,0,1,0
21695,47,0,1,0
21715,48,0,1,0
21735,51,0,1,0
21755,49,0,1,0
21775,48,0,1,0
21795,48,0,1,0
21815,49,0,1,0
21835,51,0,1,0
21855,48,0,1,0
21875,50,0,1,0
21895,50,0,1,0
21915,53,0,1,0
21935,56,0,1,0
21955,60,0,1,0
21975,57,0,1,0
21995,57,0,1,0
22015,55,0,1,0
22035,53,0,1,0
22055,55,0,1,0
22075,51,0,1,0
22095,50,0,1,0
22115,53,0,1,0
22135,56,0,1,0
22155,53,0,1,0
22175,56,0,1,0
22195,52,0,1,0
22215,51,0,1,0
22235,54,0,1,0
22255,51,0,1,0
22275,48,0,1,0
22295,51,0,1,0
22315,51,0,1,0
22335,49,0,1,0
22355,50,0,1,0
22375,48,0,1,0
22395,47,0,1,0
22415,46,0,1,0
22435,48,0,1,0
22455,49,0,1,0
22475,50,0,1,0
22495,52,0,1,0
22515,52,0,1,0
22535,50,0,1,0
22555,48,0,1,0
22575,46,0,1,0
22595,47,0,1,0
22615,46,0,1,0
22635,47,0,1,0
22655,49,0,1,0
22675,50,0,1,0
22695,48,0,1,0
22715,51,0,1,0
22735,50,0,1,0
22755,50,0,1,0
22775,46,0,1,0
22795,48,0,1,0
22815,52,0,1,0
22835,55,0,1,0
22855,58,0,1,0
22875,58,0,1,0
22895,57,0,1,0
22915,60,0,1,0
22935,59,0,1,0
22955,49,0,1,0
22975,52,0,1,0
22995,52,0,1,0
23015,48,0,1,0
23035,46,0,1,0
23055,48,0,1,0
23075,46,0,1,0
23095,46,0,1,0
23115,44,0,1,0
23135,48,0,1,0
23155,49,0,1,0
23175,45,0,1,0
23195,46,0,1,0
23215,47,0,1,0
23235,53,0,1,0
23255,60,0,1,0
23275,63,0,1,0
23295,57,0,1,0
23315,54,0,1,0
23335,50,0,1,0
23355,49,0,1,0
23375,50,0,1,0
23395,46,0,1,0
23415,45,0,1,0
23435,49,0,1,0
23455,51,0,1,0
23475,53,0,1,0
23495,58,0,1,0
23515,56,0,1,0
23535,57,0,1,0
23555,54,0,1,0
23575,51,0,1,0
23595,49,0,1,0
23615,46,0,1,0
23635,44,0,1,0
23655,47,0,1,0
23675,49,0,1,0
23695,47,0,1,0
23715,46,0,1,0
23735,41,0,1,0
23755,42,0,1,0
23775,43,0,1,0
23795,40,0,1,0
23815,40,0,1,0
23835,42,0,1,0
23855,45,0,1,0
23875,46,0,1,0
23895,48,0,1,0
23915,49,0,1,0
23935,48,0,1,0
23955,45,0,1,0
23975,48,0,1,0
23995,49,0,1,0
24015,50,0,1,0
24035,52,0,1,0
24055,52,0,1,0
24075,50,0,1,0
24095,50,0,1,0
24115,48,0,1,0
24135,47,0,1,0
24155,47,0,1,0
24175,49,0,1,0
24195,52,0,1,0
24215,51,0,1,0
24235,50,0,1,0
24255,47,0,1,0
24275,45,0,1,0
24295,48,0,1,0
24315,50,0,1,0
24335,52,0,1,0
24355,50,0,1,0
24375,52,0,1,0
24395,51,0,1,0
24415,49,0,1,0
24435,49,0,1,0
24455,52,0,1,0
24475,50,0,1,0
24495,49,0,1,0
24515,49,0,1,0
24535,52,0,1,0
24555,51,0,1,0
24575,51,0,1,0
24595,51,0,1,0
24615,51,0,1,0
24635,51,0,1,0
24655,51,0,1,0
24675,51,0,1,0
24695,51,0,1,0
24715,51,0,1,0
24735,52,0,1,0
24755,52,0,1,0
24775,53,0,1,0
24795,53,0,1,0
24815,53,0,1,0
24835,54,0,1,0
24855,56,0,1,0
24875,54,0,1,0
24895,52,0,1,0
24915,52,0,1,0
24935,52,0,1,0
24955,49,0,1,0
24975,48,0,1,0
24995,47,0,1,0
25015,44,0,1,0
25035,41,0,1,0
25055,38,0,1,0
25075,37,0,1,0
25095,36,0,1,0
25115,35,0,1,0
25135,39,0,1,0
25155,38,0,1,0
25175,39,0,1,0
25195,38,0,1,0
25215,40,0,1,0
25235,40,0,1,0
25255,41,0,1,0
25275,41,0,1,0
25295,42,0,1,0
25315,43,0,1,0
25335,42,0,1,0
25355,41,0,1,0
25375,42,0,1,0
25395,43,0,1,0
25415,44,0,1,0
25435,45,0,1,0
25455,50,0,1,0
25475,47,0,1,0
25495,45,0,1,0
25515,45,0,1,0
25535,44,0,1,0
25555,43,0,1,0
25575,42,0,1,0
25595,42,0,1,0
25615,40,0,1,0
25635,42,0,1,0
25655,43,0,1,0
25675,43,0,1,0
25695,43,0,1,0
25715,41,0,1,0
25735,38,0,1,0
25755,38,0,1,0
25775,38,0,1,0
25795,37,0,1,0
